nom,prenom,age,taille,poids,sexe,sport_licence,niveau_etude,region,nationalité_francaise,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
Morris,Theresa,0.9298245614035087,-1.0943519718620878,0.5943627450980393,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,0.7228800611153553,célibataire,0.4,0.65,0.6612021857923497,0.5190110867944494,0.3614787985878014
Curtis,Justin,0.4385964912280701,-0.9205670986552033,0.5833333333333334,F,oui,master,Normandie,oui,0.1741787624140565,veuf,,0.58,,1.0,0.6399407630491396
Hansen,Jose,0.22807017543859642,-0.726336946247507,0.357843137254902,H,oui,aucun,Corse,oui,0.41520244461420935,,,0.93,,0.5190110867944494,0.0
Dunn,Jonathon,0.7368421052631579,-1.125019890663304,0.6250000000000001,H,oui,aucun,Occitanie,oui,0.02654698242933537,veuf,,0.59,,0.5190110867944494,0.1294386642956901
Reyes,Rhonda,0.33333333333333337,0.2141458969897553,0.5049019607843138,H,non,master,Hauts-de-France,oui,0.4446142093200916,veuf,,0.67,0.6539162112932605,0.12092349871335464,0.31376029131141997
Contreras,Ruth,0.3157894736842105,-0.41965775823535584,0.7536764705882355,H,oui,master,Corse,oui,0.42398777692895334,divorcé,,0.9,,1.0,0.27623437698596637
Morris,Anthony,0.9122807017543858,-2.361959282312313,0.8125,H,oui,aucun,Provence-Alpes-Côte d’Azur,oui,0.722498090145149,célibataire,0.2,0.43,,,0.439980502023277
Davis,Alexander,0.4385964912280701,-2.7299743079268937,0.34558823529411764,F,oui,bac,Occitanie,oui,0.1634835752482811,divorcé,,0.9,0.8670309653916212,1.0,0.0
Bishop,Justin,0.7017543859649124,-0.6241105502434566,0.4607843137254902,H,oui,aucun,Île-de-France,oui,0.4232238349885408,,,0.97,,,0.3873769924309292
Huang,David,0.03508771929824561,-0.8796765402535826,0.4607843137254902,H,oui,aucun,Hauts-de-France,oui,0.12585943468296412,marié,0.6000000000000001,0.58,,,0.0
Norton,Shannon,0.543859649122807,0.582160922604336,0.758578431372549,H,non,bac,Provence-Alpes-Côte d’Azur,oui,0.2364400305576776,veuf,0.8,0.82,0.6156648451730419,0.5190110867944494,0.0
Estrada,Zachary,0.8070175438596491,0.6230514810059569,0.3296568627450981,H,oui,master,Occitanie,oui,0.5425897631779985,veuf,0.0,0.16,,,0.6352018135704977
Shaffer,Jacqueline,0.3157894736842105,0.5310477246023109,0.5747549019607843,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,0.0,marié,0.8,0.23,,,0.0
Diaz,Ruth,0.3508771929824561,0.2857043741925923,0.6825980392156865,H,non,master,Corse,oui,0.3592436974789916,célibataire,,0.97,0.36976320582877953,,0.0
Schneider,Joseph,0.24561403508771928,0.27548173459218495,0.19975490196078427,H,oui,doctorat,Hauts-de-France,non,0.25229182582123755,célibataire,0.8,0.73,0.2513661202185792,1.0,0.0
Hensley,James,0.6140350877192983,-0.11297857022320473,0.9399509803921571,H,oui,aucun,Normandie,oui,0.5485103132161956,célibataire,,0.12,,0.5190110867944494,0.4576765603504044
Sanchez,Christian,0.9824561403508772,-0.4605483166369766,0.573529411764706,H,non,bac+2,Corse,oui,0.330977845683728,célibataire,0.2,0.47,0.27686703096539156,,0.0
Schwartz,Sean,0.29824561403508765,-0.8387859818519618,0.18872549019607843,F,oui,doctorat,Normandie,non,0.10408708938120702,,0.4,0.28,,0.5190110867944494,0.0
Wise,Ashley,0.7543859649122807,-0.470770956237381,0.47916666666666663,F,oui,master,Provence-Alpes-Côte d’Azur,non,0.6172650878533232,veuf,,0.15,0.47540983606557374,1.0,0.0
Hernandez,Russell,0.22807017543859642,-1.2272462866673544,0.6862745098039216,F,non,bac+2,Occitanie,non,0.36688311688311687,célibataire,0.0,0.02,0.8797814207650273,,0.025397525453017034
Pacheco,Lisa,0.14035087719298245,-0.5832199918418359,0.38970588235294124,F,oui,master,Bretagne,oui,0.7899159663865547,marié,,0.53,0.1912568306010929,1.0,0.6565960633329865
Coleman,Sophia,0.543859649122807,-1.360140601472621,0.12622549019607843,H,non,bac,Provence-Alpes-Côte d’Azur,oui,0.48682200152788385,divorcé,,0.17,0.3989071038251366,1.0,0.0
Thompson,Amy,0.7719298245614034,-1.3294726826714047,0.47916666666666663,F,oui,bac,Auvergne-Rhône-Alpes,oui,0.0,veuf,,0.07,,0.14758760010581756,0.17311473008230044
Stephens,Linda,0.08771929824561403,-1.0023482154584447,0.47058823529411764,H,non,master,Auvergne-Rhône-Alpes,non,0.5687547746371276,,0.2,0.93,0.9581056466302368,1.0,0.0
Wood,Christopher,0.5964912280701754,-0.8490086214523692,0.6286764705882354,F,non,bac,Île-de-France,oui,0.8407181054239878,,0.2,0.06,,,0.4821013475183744
Murray,Kristin,0.7894736842105262,0.06080630298367975,0.6250000000000001,H,oui,master,Auvergne-Rhône-Alpes,non,0.9297173414820473,divorcé,,0.14,0.00910746812386154,,0.3399777479741819
Warren,Dennis,0.49122807017543857,-0.143646489024421,0.3088235294117647,F,non,master,Provence-Alpes-Côte d’Azur,oui,0.5395339954163484,marié,,0.23,0.1584699453551912,,0.3832308906366517
Snow,Joshua,0.5789473684210525,0.6639420394075776,0.8149509803921571,H,oui,aucun,Normandie,oui,0.13464476699770817,divorcé,0.6000000000000001,0.72,0.09653916211293256,1.0,0.0
Crawford,Stephanie,0.8947368421052632,1.0217344254217537,0.2769607843137255,F,non,master,Corse,oui,0.3099694423223835,célibataire,,0.14,0.761384335154827,0.17467785767538058,0.36843149579743417
Chavez,Brandon,0.42105263157894735,1.0524023442229702,0.2598039215686274,H,non,master,Provence-Alpes-Côte d’Azur,non,0.5538579067990833,célibataire,,0.26,,,0.0
Murphy,Melanie,0.5964912280701754,-1.8814952210932774,0.4142156862745099,F,non,master,Île-de-France,non,0.47860962566844917,célibataire,0.4,0.69,,1.0,0.0
Cervantes,Samantha,0.9122807017543858,-0.470770956237381,0.8088235294117647,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,0.16195569136745608,célibataire,0.8,0.85,,,0.629881147301885
Pruitt,James,0.36842105263157887,-0.9307897382556077,0.46568627450980404,H,oui,doctorat,Normandie,non,0.12490450725744844,marié,0.8,0.13,,1.0,0.1281422846489741
Prince,Jacob,0.719298245614035,1.2057419382290457,0.49264705882352955,F,oui,doctorat,Occitanie,non,0.12605042016806722,divorcé,,0.85,,0.5190110867944494,0.0
Smith,Tricia,0.17543859649122806,-1.615706591482747,0.4828431372549019,F,oui,doctorat,Corse,oui,0.17055003819709702,célibataire,0.4,0.97,0.5081967213114754,,0.0
Reynolds,Nicole,0.9824561403508772,0.20392325738935085,0.5392156862745099,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,0.44213139801375095,divorcé,1.0,0.28,0.12932604735883424,0.08180467040234723,0.5755667180687897
Gardner,Joshua,0.7543859649122807,0.39815340979704716,0.5588235294117647,H,oui,bac+2,Normandie,oui,0.5555767761650114,,,0.86,,0.5190110867944494,0.33752849447838373
Roberts,John,0.5964912280701754,1.3181909738335005,0.6286764705882354,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,0.6262414056531704,,0.8,0.06,0.7012750455373405,0.5190110867944494,0.6914212318155145
Yang,Summer,0.10526315789473684,0.20392325738935085,0.7916666666666667,F,oui,doctorat,Île-de-France,non,0.5030557677616502,veuf,,0.73,,0.5190110867944494,0.23810508643731496
Terrell,Eric,0.29824561403508765,0.9501759482189197,0.7647058823529411,F,oui,bac+2,Corse,oui,0.03304048892284188,marié,,0.09,0.29508196721311475,,0.0
Malone,Ricardo,0.5614035087719298,0.05058366338327529,0.6102941176470589,H,non,doctorat,Île-de-France,oui,0.3076776165011459,marié,,0.53,,0.05597171785190351,0.6562250585836279
Roberts,Anthony,0.7719298245614034,1.256855136231071,0.6948529411764708,H,non,doctorat,Hauts-de-France,non,0.4809014514896867,veuf,0.2,0.62,,1.0,0.0
Wallace,Christina,0.38596491228070173,-0.562774712641027,0.3762254901960784,F,oui,bac+2,Auvergne-Rhône-Alpes,non,0.42895339954163486,divorcé,0.4,0.08,0.28415300546448086,0.5190110867944494,0.0
Clark,Joshua,0.8070175438596491,-1.5952613122819352,0.5330882352941178,H,non,bac,Auvergne-Rhône-Alpes,non,0.24751718869365924,,,0.03,0.4553734061930782,,0.0
Guerrero,Melissa,0.5087719298245613,-1.3192500430710004,0.5159313725490197,H,non,aucun,Hauts-de-France,oui,0.2595492742551566,célibataire,0.2,0.05,,0.5190110867944494,0.0
Juarez,Daniel,0.38596491228070173,0.13236478018651676,0.7487745098039216,H,non,bac,Occitanie,oui,0.5624522536287242,veuf,,0.49,0.35154826958105645,0.5190110867944494,0.23731204512045326
Wilson,Kylie,0.7543859649122807,0.9501759482189197,0.5661764705882354,F,non,aucun,Auvergne-Rhône-Alpes,non,0.3319327731092437,célibataire,,0.57,0.2586520947176685,,0.0
Smith,Tammy,0.8596491228070174,0.1221421405861094,0.420343137254902,H,oui,doctorat,Corse,oui,0.47402597402597396,célibataire,0.6000000000000001,0.92,0.2859744990892531,,0.15769699899120296
Fuller,Ryan,0.19298245614035092,1.3795268114359303,0.38602941176470595,H,non,aucun,Corse,non,0.0,marié,0.4,0.16,0.43351548269581053,0.5190110867944494,0.0
Todd,Crystal,0.3157894736842105,1.6146475222452472,0.6973039215686274,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,0.2733002291825821,,,0.35,,0.5190110867944494,0.48604078010871277
Adams,Miranda,0.7017543859649124,0.7968363542128442,0.42647058823529416,F,non,bac,Corse,oui,0.19728800611153552,marié,1.0,0.35,,0.15640797479618096,0.0
Brooks,Donald,0.8596491228070174,0.05058366338327529,0.4240196078431373,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,0.7406417112299466,veuf,,0.11,0.6757741347905283,1.0,0.6908604652071996
Santana,Andrew,0.7543859649122807,-0.37876719983373514,0.4595588235294118,F,non,bac,Provence-Alpes-Côte d’Azur,oui,0.27883880825057294,veuf,,0.74,,0.5190110867944494,0.0
George,Virginia,0.8596491228070174,-1.4623669974766713,0.7855392156862746,H,non,bac,Corse,oui,0.5825057295645532,,0.4,0.43,0.20947176684881597,0.1395598951444169,0.08821679683471138
Ramsey,Brandy,0.33333333333333337,0.11191950098570494,0.8419117647058825,F,oui,master,Provence-Alpes-Côte d’Azur,non,0.18430099312452253,marié,1.0,0.85,,0.5190110867944494,0.0
Cox,William,0.7017543859649124,1.1750740194278295,0.36397058823529416,F,oui,master,Île-de-France,oui,0.735485103132162,marié,0.0,0.74,0.7249544626593806,0.1347153748106106,0.991691491562647
Daniels,Abigail,0.6666666666666666,1.307968334233096,0.39093137254901966,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,0.7664247517188694,célibataire,0.6000000000000001,0.45,0.23861566484517294,1.0,0.0
Martinez,Tina,0.9473684210526315,0.8683948314156783,0.49387254901960786,F,non,doctorat,Hauts-de-France,non,0.42417876241405655,veuf,1.0,0.21,,0.5190110867944494,0.0
Murphy,Robert,0.9999999999999999,1.819100314253348,0.5269607843137256,F,non,doctorat,Bretagne,oui,0.4700152788388083,célibataire,,0.54,0.7249544626593806,0.09745027777109738,0.6590557526265302
Harris,Ashley,0.6666666666666666,0.030138384182466376,0.6470588235294119,F,oui,doctorat,Auvergne-Rhône-Alpes,oui,0.31703590527119935,célibataire,1.0,0.82,0.030965391621129323,,0.649752829402446
Ware,Kelly,0.8771929824561403,0.7048325978091983,0.3529411764705883,H,non,bac+2,Hauts-de-France,non,0.8036669213139802,veuf,0.6000000000000001,0.39,0.8761384335154826,0.0844183641567062,0.0
Green,Amber,0.29824561403508765,-0.5934426314422432,0.39460784313725494,F,non,aucun,Provence-Alpes-Côte d’Azur,non,0.5868983957219251,célibataire,,0.64,,0.5190110867944494,0.0
Diaz,Jay,0.543859649122807,-0.11297857022320473,0.6090686274509806,H,non,bac+2,Île-de-France,oui,0.4589381207028265,divorcé,0.0,0.04,,,0.6699095409348522
Palmer,Amanda,0.719298245614035,0.27548173459218495,0.32720588235294124,H,oui,bac,Corse,non,0.0956837280366692,marié,0.8,0.67,,1.0,0.0
Oconnor,Jennifer,0.6666666666666666,-0.8387859818519618,0.6102941176470589,F,oui,aucun,Bretagne,oui,0.39591291061879297,divorcé,,0.74,0.48633879781420764,,0.06579103672548996
Taylor,Sara,0.0,-0.6445558294442684,0.6875,H,non,master,Auvergne-Rhône-Alpes,oui,0.14438502673796794,marié,0.0,0.1,,,0.1332842723900427
Valentine,Michael,0.9473684210526315,0.25503645539137604,0.7769607843137254,H,non,doctorat,Bretagne,non,0.6130634071810542,veuf,,0.06,,,0.29793316118032187
Horton,Brett,0.36842105263157887,0.674164679007982,0.8026960784313726,F,oui,doctorat,Hauts-de-France,oui,0.1739877769289534,veuf,,0.37,,1.0,0.25233547922556226
Cline,Debbie,0.7017543859649124,0.8172816334136531,0.4411764705882354,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,0.5685637891520244,marié,,0.5,0.06557377049180324,0.09678170318174167,0.0
Webb,Francisco,0.08771929824561403,1.1750740194278295,0.778186274509804,F,oui,bac,Hauts-de-France,non,0.5408708938120703,divorcé,,0.47,,,0.0
Bradley,William,0.4385964912280701,-0.542329433440218,0.34558823529411764,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,0.4614209320091673,marié,,0.19,,1.0,0.4656172463765721
Jackson,Edward,0.8771929824561403,-2.1881744091054287,0.3480392156862746,F,oui,aucun,Corse,oui,0.4809014514896867,divorcé,0.4,0.96,0.32604735883424407,1.0,0.0
Gibson,Lance,0.45614035087719296,2.187115339867929,0.07475490196078427,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,0.5068754774637128,marié,0.4,0.14,,0.5190110867944494,0.07674918840508932
Castillo,Julia,0.03508771929824561,1.727096557849702,0.6764705882352942,H,oui,master,Hauts-de-France,oui,0.0,,1.0,0.81,,0.5190110867944494,0.3222514716820349
Hendricks,Amanda,0.9824561403508772,-0.4298803978357603,0.3112745098039216,H,non,bac,Île-de-France,oui,0.0653170359052712,marié,,0.54,0.4171220400728597,0.12529664991221953,0.0
Garcia,Angela,0.5789473684210525,-1.2579142054685706,0.511029411764706,H,oui,master,Corse,oui,0.5527119938884645,célibataire,,0.18,0.5245901639344263,1.0,0.41085530412128063
Harris,Jimmy,0.03508771929824561,1.4613079282391717,0.5171568627450982,H,oui,bac,Hauts-de-France,oui,0.6959511077158136,,0.0,0.19,,1.0,0.0
Cervantes,Julie,0.9649122807017544,0.929730669018108,0.43014705882352944,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.48663101604278075,,0.0,0.11,0.29508196721311475,1.0,0.6191690548114148
Bridges,Paula,0.6666666666666666,-0.6138879106430521,0.5073529411764706,H,oui,doctorat,Occitanie,oui,0.15832696715049654,célibataire,,0.97,0.07468123861566478,1.0,0.4567891708724184
Hooper,Michael,0.6842105263157895,0.7763910750120324,0.37745098039215685,F,non,doctorat,Auvergne-Rhône-Alpes,non,0.8663101604278075,marié,0.2,0.36,,0.10611962194271421,0.05928451932933178
Ryan,Jenny,0.07017543859649122,-1.0227934946592536,0.4644607843137255,H,oui,bac+2,Normandie,oui,0.15183346065699005,divorcé,0.4,0.9,,0.09963685337052981,0.0
Boyd,Ricardo,0.631578947368421,0.15281005938732567,0.8468137254901962,H,non,master,Provence-Alpes-Côte d’Azur,non,0.7314744079449962,divorcé,,0.41,0.05464480874316935,0.5190110867944494,0.18065909998016308
Austin,Robert,0.7543859649122807,1.0421797046225627,0.8345588235294119,F,oui,aucun,Hauts-de-France,oui,0.40641711229946526,marié,,0.6,0.1693989071038251,,0.0
Martinez,Susan,0.9999999999999999,-0.04142009302037063,0.7463235294117647,F,oui,doctorat,Île-de-France,non,0.35790679908326967,veuf,,0.57,,0.11177220365070584,0.0
West,John,0.3508771929824561,-0.6445558294442684,0.3700980392156863,H,non,aucun,Auvergne-Rhône-Alpes,non,0.586516424751719,marié,1.0,0.89,,0.12212019912941008,0.0
Richardson,Lauren,0.3508771929824561,-0.1947596870264462,0.6286764705882354,H,non,master,Corse,oui,0.2862872421695951,célibataire,,0.7,,,0.2770688934064766
Howard,Kyle,0.0,-0.6956690274462937,0.618872549019608,H,oui,bac+2,Bretagne,non,0.4803284950343774,divorcé,,0.88,,0.5190110867944494,0.17376235910935334
Macias,Sarah,0.9473684210526315,0.6639420394075776,0.4497549019607844,H,non,aucun,Île-de-France,non,0.40641711229946526,célibataire,0.6000000000000001,0.66,0.9271402550091074,0.5190110867944494,0.0
Jacobson,Nathan,0.9824561403508772,-1.1147972510628996,0.4865196078431374,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,0.4220779220779221,marié,0.8,0.95,0.3114754098360655,,0.20130421018926206
Noble,Joel,0.7017543859649124,0.019915744582059015,0.5012254901960784,F,non,master,Corse,oui,0.5166157372039726,veuf,0.2,0.27,,0.08570645246627065,0.546610188412012
Smith,David,0.19298245614035092,-0.28676344343009214,0.571078431372549,H,oui,doctorat,Auvergne-Rhône-Alpes,non,0.13388082505729565,divorcé,,0.91,,,0.0
Murphy,Todd,0.22807017543859642,0.18347797818854195,0.5404411764705882,F,oui,aucun,Hauts-de-France,oui,0.32181054239877765,,0.6000000000000001,0.78,0.9089253187613843,,0.5794041417080066
Jensen,Dennis,0.24561403508771928,-0.8285633422515574,0.4142156862745099,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,0.0,,,0.83,,0.5190110867944494,0.7828322452264297
Ramirez,Eric,0.3508771929824561,0.8581721918152738,0.3529411764705883,H,oui,doctorat,Provence-Alpes-Côte d’Azur,oui,0.0,,,0.97,0.6739526411657558,0.5190110867944494,0.8309717862973048
Sweeney,Adam,0.6491228070175438,-0.4401030374361677,0.4730392156862745,F,oui,doctorat,Île-de-France,oui,0.4975171886936593,,,0.58,,1.0,0.9652938045419075
Reynolds,Carlos,0.8947368421052632,-0.8592312610527736,0.4852941176470589,H,non,aucun,Auvergne-Rhône-Alpes,oui,0.20282658517952634,marié,,0.27,0.37887067395264107,1.0,0.0
Berry,Ray,0.3508771929824561,0.49015716620069305,0.36887254901960786,H,non,bac+2,Auvergne-Rhône-Alpes,oui,0.4386936592818946,veuf,0.6000000000000001,0.91,,,0.7036079714845892
Soto,Ashley,0.9122807017543858,-0.3583219206329262,0.3345588235294118,H,non,bac+2,Bretagne,oui,0.5173796791443851,marié,0.8,0.38,0.17486338797814205,,0.22293754101146804
Collins,Shannon,0.631578947368421,-0.22542760582765956,0.661764705882353,F,oui,bac,Île-de-France,oui,0.7927807486631017,célibataire,0.4,0.74,,,0.7307206034329391
Davis,Karen,0.07017543859649122,-1.7690461854888226,0.7169117647058825,H,non,master,Occitanie,oui,0.22631779984721162,,,0.23,0.3351548269581056,1.0,0.06290873846459498
Ruiz,Maria,0.15789473684210525,-0.17431440782563437,0.5575980392156864,F,oui,master,Hauts-de-France,oui,0.20893812070282658,,0.6000000000000001,0.62,0.9162112932604735,1.0,0.1524752631188613
Smith,Mary,0.7719298245614034,0.06080630298367975,0.5232843137254903,H,non,doctorat,Corse,oui,0.4350649350649351,,,0.56,,,0.22653650667919503
Morris,Philip,0.8245614035087719,0.24481381579097158,0.32843137254901966,H,oui,bac+2,Île-de-France,non,0.3760504201680672,veuf,,0.86,0.4025500910746812,1.0,0.25042377388186016
Davidson,Linda,0.7719298245614034,-0.18453704742604174,0.4424019607843137,H,oui,aucun,Auvergne-Rhône-Alpes,oui,0.5007639419404125,célibataire,,0.18,,0.5190110867944494,0.2622421082529867
Velez,Daniel,0.2807017543859649,-2.2086196883062374,0.366421568627451,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.7247899159663865,divorcé,,0.81,0.8542805100182148,1.0,0.7996152487372254
Hunt,Renee,0.4736842105263158,0.08125158218449156,0.48774509803921573,F,oui,doctorat,Corse,non,0.0,veuf,0.4,0.09,0.6593806921675774,0.5190110867944494,0.0
Simmons,Nichole,0.24561403508771928,1.0319570650221583,0.4509803921568628,H,oui,doctorat,Normandie,oui,0.31035141329258975,célibataire,0.0,0.38,,0.10535196363723817,0.8742855560185931
Jones,Laurie,0.9473684210526315,0.030138384182466376,0.8137254901960784,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.1585179526355997,,,0.87,0.4517304189435336,,0.09552664455235352
Mckenzie,Barbara,0.4035087719298246,2.585798284283726,0.17034313725490202,F,non,master,Auvergne-Rhône-Alpes,oui,0.5979755538579068,marié,1.0,0.46,0.3770491803278688,0.5190110867944494,0.3156911564207507
Sanders,Natalie,0.15789473684210525,-2.4539630387159588,0.5049019607843138,F,oui,bac+2,Auvergne-Rhône-Alpes,non,0.08594346829640946,marié,0.4,0.92,0.6539162112932605,,0.0
Mason,Jason,0.22807017543859642,-1.9121631398944907,0.2181372549019608,F,non,aucun,Bretagne,non,0.6017952635599695,célibataire,1.0,0.26,,1.0,0.0
Odom,Katherine,0.33333333333333337,1.0626249838233746,0.7769607843137254,H,oui,doctorat,Île-de-France,oui,0.3004201680672269,marié,,0.52,0.39344262295081966,0.5190110867944494,0.6611513128251408
Medina,Mary,0.9999999999999999,1.839545593454157,0.36274509803921573,F,non,aucun,Auvergne-Rhône-Alpes,oui,0.29316271963330787,divorcé,0.6000000000000001,0.38,0.2295081967213114,0.1313859695534018,0.0
Smith,Jennifer,0.8421052631578948,-0.143646489024421,0.7855392156862746,H,oui,bac,Normandie,oui,0.5022918258212377,veuf,1.0,0.68,,1.0,0.5129897274436013
Juarez,Nathan,0.05263157894736842,-1.9121631398944907,0.12254901960784315,H,oui,bac+2,Bretagne,non,0.38483575248281127,célibataire,,0.94,,0.11051393665376014,0.04605980823941268
White,John,0.29824561403508765,-0.06186537222117954,0.30637254901960786,H,oui,bac,Corse,oui,0.13311688311688313,marié,,0.01,,0.5190110867944494,0.11210000453974228
Brooks,Ronald,0.29824561403508765,0.8683948314156783,0.4007352941176471,F,non,aucun,Corse,oui,0.3666921313980137,divorcé,,0.86,,0.5190110867944494,0.0
Alexander,Isaac,0.3508771929824561,0.06080630298367975,0.6237745098039216,F,oui,bac,Occitanie,non,0.1959511077158136,veuf,0.6000000000000001,0.49,,0.10709121954738943,0.0
Martin,Debbie,0.19298245614035092,0.510602445401502,0.6911764705882353,H,oui,bac,Normandie,non,0.6023682200152789,divorcé,0.4,0.15,,0.5190110867944494,0.0
Lucas,Cynthia,0.631578947368421,-0.9512350174564196,0.5686274509803921,F,oui,master,Normandie,non,0.35676088617265084,marié,,0.77,,0.5190110867944494,0.0
Ruiz,Matthew,0.29824561403508765,1.9724399082594235,0.5575980392156864,H,oui,bac+2,Bretagne,oui,0.5066844919786097,marié,0.4,0.7,0.010928961748633781,0.09499723431374907,0.5369722445405128
Hughes,Richard,0.017543859649122806,0.4594892473994768,0.5514705882352942,F,oui,doctorat,Occitanie,oui,0.25935828877005346,,,0.12,0.8561020036429873,0.5190110867944494,0.8069986572232545
Byrd,Christopher,0.24561403508771928,0.009693104981654559,0.24632352941176472,F,non,aucun,Corse,oui,0.4847211611917494,,,0.42,0.5081967213114754,0.10169452394122316,0.0
Barron,Stephanie,0.9999999999999999,0.3674854909958309,0.3700980392156863,H,non,bac,Corse,oui,0.0,divorcé,,0.53,,,0.0
Burton,Keith,0.12280701754385964,1.5942022430444354,0.5220588235294118,F,non,bac+2,Normandie,oui,0.33002291825821234,veuf,,0.06,0.5865209471766849,1.0,0.10008674754805959
Olson,Yvonne,0.33333333333333337,0.6434967602067686,0.4497549019607844,F,non,master,Île-de-France,oui,0.6359816653934302,célibataire,,0.21,,0.11961232293595633,0.5120268873626997
Lane,Stephanie,0.21052631578947367,-0.17431440782563437,0.5625,F,oui,doctorat,Occitanie,non,0.5380061115355234,célibataire,,0.04,0.023679417122040025,,0.05880025809972882
Garcia,Robert,0.5964912280701754,-0.16409176822522992,0.2769607843137255,F,oui,master,Provence-Alpes-Côte d’Azur,non,0.7662337662337663,marié,0.6000000000000001,0.23,0.19489981785063748,0.5190110867944494,0.28240344368409637
Wong,Natalie,0.7719298245614034,-0.0005295346187498973,0.4852941176470589,F,non,master,Île-de-France,oui,0.49999999999999994,,0.2,0.54,,1.0,0.3874812968062549
Mitchell,Mary,0.26315789473684215,-0.10275593062280028,0.20588235294117652,F,non,doctorat,Normandie,oui,0.24961802902979374,célibataire,,0.68,,0.15484764676174215,0.0
Alexander,Tammy,0.5263157894736842,0.8888401106164872,0.30514705882352944,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,0.0,,,0.06,,,0.061710984322970425
Glass,Manuel,0.03508771929824561,-1.3396953222718093,0.4105392156862746,H,non,bac,Normandie,oui,0.673414820473644,,,0.67,,0.5190110867944494,0.2535093612597547
West,Suzanne,0.5789473684210525,0.9603985878193242,0.4718137254901962,F,non,master,Île-de-France,oui,0.2834224598930481,veuf,,0.18,,1.0,0.6694050208373614
Brown,Joshua,0.17543859649122806,0.674164679007982,0.732843137254902,F,non,bac+2,Normandie,oui,0.4881588999236058,divorcé,0.6000000000000001,0.12,,0.5190110867944494,0.1663752966423705
Fisher,Jessica,0.9122807017543858,1.236409857030259,0.3394607843137255,H,non,master,Provence-Alpes-Côte d’Azur,oui,0.6957601222307105,veuf,0.4,0.61,0.08196721311475408,,0.84456367026078
Potts,Susan,0.7543859649122807,0.43904396819866787,0.35906862745098045,F,oui,aucun,Hauts-de-France,oui,0.2685255920550038,marié,0.8,0.18,,0.5190110867944494,0.0
Arnold,Antonio,0.6140350877192983,-0.542329433440218,0.6115196078431373,F,oui,bac,Bretagne,oui,0.4385026737967915,divorcé,1.0,0.27,,0.09325605444794496,0.11810038218816035
Campos,Cheryl,0.6842105263157895,0.009693104981654559,0.7316176470588236,H,oui,bac+2,Occitanie,non,0.8750954927425516,,0.0,0.09,0.5664845173041894,,0.22018099394349575
Rodgers,Jennifer,0.9649122807017544,2.074666304263474,0.28799019607843146,H,non,master,Hauts-de-France,oui,0.028265851795263558,célibataire,,0.25,,0.5190110867944494,0.3148433928745367
Stephens,Benjamin,0.36842105263157887,0.6537193998071731,0.23406862745098034,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,0.7522918258212377,veuf,,0.07,0.30236794171220394,,0.7967330633344201
Bryant,Michael,0.14035087719298245,-0.6956690274462937,0.49387254901960786,F,oui,doctorat,Normandie,non,0.26336898395721925,veuf,,0.66,,0.21472018469974266,0.0
Watkins,Diana,0.7894736842105262,1.798655035052536,0.5257352941176471,F,non,doctorat,Provence-Alpes-Côte d’Azur,non,0.3172268907563025,célibataire,0.4,0.34,0.31329690346083783,0.0973483081214978,0.0
Smith,Brent,0.08771929824561403,0.09147422178489602,0.7303921568627452,F,non,master,Île-de-France,oui,0.24961802902979374,,0.6000000000000001,0.24,,1.0,0.43231785724011784
Gilbert,Heather,0.4035087719298246,1.1035155422249954,0.5208333333333334,H,non,aucun,Auvergne-Rhône-Alpes,oui,0.0,,,0.43,,,0.0
Taylor,Joseph,0.9473684210526315,0.9706212274197287,0.13970588235294118,F,non,bac+2,Auvergne-Rhône-Alpes,non,0.4570282658517953,marié,,0.15,,1.0,0.0
Juarez,Patrick,0.5789473684210525,0.43904396819866787,0.7095588235294117,H,oui,doctorat,Auvergne-Rhône-Alpes,non,0.05118411000763941,,0.0,0.1,0.5683060109289616,1.0,0.0
Garner,Patricia,0.24561403508771928,0.3777081305962353,0.5404411764705882,H,non,bac+2,Corse,oui,0.2761650114591291,,0.4,0.97,0.3242258652094717,0.11167889180154397,0.0
Singleton,Kyle,0.5087719298245613,-1.54414811427991,0.8382352941176472,F,oui,master,Corse,oui,0.4621848739495798,divorcé,,0.43,,0.5190110867944494,0.10436801907479806
